Timestep,Consumption,Electric_Power_kw
1.4895833333333333,16.47828026,65.91312104
1.5,16.4934273,65.9737092
1.5104166666666667,16.50760047,66.03040186
1.5208333333333333,16.52002185,66.08008741
1.53125,16.52512349,66.10049397
1.5416666666666667,16.52863206,66.11452825
1.5520833333333333,16.53194514,66.12778056
1.5625,16.53834066,66.15336263
1.5729166666666667,16.48491615,65.9396646
1.5833333333333333,16.36083763,65.44335052
1.59375,15.70152215,62.80608861
1.6041666666666667,15.55002539,62.20010157
1.6145833333333333,15.45028412,61.80113648
1.625,15.34974763,61.39899052
1.6354166666666667,15.05733945,60.22935781
1.6458333333333333,14.94467006,59.77868023
1.65625,14.73583496,58.94333985
1.6666666666666667,14.50733346,58.02933383
1.6770833333333333,13.84408575,55.37634299
1.6875,15.07547369,60.30189476
