Timestep,Consumption,Electric_Power_kw
5581,1.659501028,6.638004112
5582,2.00637372,8.025494881
5583,1.623769104,6.495076416
5584,1.611858463,6.44743385
5585,1.600795477,6.403181907
5586,1.595263984,6.381055935
5587,1.584200998,6.336803991
5588,1.578669505,6.31467802
5589,1.598438643,6.393754574
5590,1.608323213,6.433292851
5591,1.628092351,6.512369405
5592,1.637976921,6.551907682
5593,4.750065363,19.00026145
5594,4.806069637,19.22427855
5595,4.442772377,17.77108951
5596,4.49877665,17.9951066
5597,4.746842532,18.98737013
5598,4.870875473,19.48350189
5599,5.118941355,20.47576542
5600,5.242974296,20.97189718
5601,5.450894393,21.80357757
5602,5.658814491,22.63525796
5603,5.76277454,23.05109816
5604,5.866734588,23.46693835
5605,5.996505793,23.98602317
5606,6.126276998,24.50510799
5607,6.1911626,24.7646504
5608,6.256048203,25.02419281
5609,6.264128514,25.05651406
5610,6.272208826,25.0888353
5611,6.276248982,25.10499593
5612,6.284329293,25.13731717
5613,6.288369449,25.1534778
5614,6.296449761,25.18579904
5615,6.300489916,25.20195967
5616,6.308570228,25.23428091
5617,6.312610384,25.25044154
5618,6.320690695,25.28276278
5619,6.324730851,25.2989234
5620,6.332811163,25.33124465
5621,6.336851319,25.34740527
5622,6.340891474,25.3635659
5623,6.32218766,25.28875064
5624,6.303483846,25.21393538
5625,6.294131939,25.17652776
5626,6.284780032,25.13912013
5627,6.191242597,24.76497039
5628,6.097705162,24.39082065
5629,6.050936445,24.20374578
5630,6.004167727,24.01667091
5631,5.965956353,23.86382541
5632,5.927744978,23.71097991
5633,5.908639291,23.63455716
5634,5.889533604,23.55813441
5635,5.824196072,23.29678429
5636,5.791527307,23.16610923
5637,5.726189775,22.9047591
5638,5.69352101,22.77408404
5639,6.1328552,24.5314208
5640,6.114869391,24.45947756
5641,6.078897772,24.31559109
5642,6.060911963,24.24364785
5643,6.024940345,24.09976138
5644,6.006954536,24.02781814
5645,5.970982917,23.88393167
5646,5.952997108,23.81198843
5647,5.91702549,23.66810196
5648,5.899039681,23.59615872
5649,5.863068063,23.45227225
5650,5.845082253,23.38032901
5651,5.809110635,23.23644254
5652,5.791124826,23.1644993
5653,2.572620508,10.29048203
5654,2.46336835,9.853473398
5655,2.244864032,8.979456128
5656,2.135611873,8.542447492
5657,2.022650044,8.090600175
5658,1.966169129,7.864676516
5659,1.8532073,7.412829198
5660,1.796726385,7.18690554
5661,1.78869014,7.154760559
5662,1.784672017,7.138688069
5663,1.776635772,7.106543089
5664,1.77261765,7.090470599
5665,1.816830402,7.267321607
5666,1.838936778,7.355747112
5667,1.88314953,7.53259812
5668,1.726416277,6.905665107
5669,1.727031631,6.908126525
5670,1.727339309,6.909357235
5671,1.727954663,6.911818653
5672,1.72826234,6.913049362
5673,1.713308962,6.853235849
5674,2.097396623,8.389586492
5675,1.690878895,6.76351558
5676,1.683402206,6.733608824
5677,1.659501028,6.638004112
5678,2.00637372,8.025494881
5679,1.623769104,6.495076416
5680,1.611858463,6.44743385
5681,1.600795477,6.403181907
5682,1.595263984,6.381055935
5683,1.584200998,6.336803991
5684,1.578669505,6.31467802
5685,1.598438643,6.393754574
5686,1.608323213,6.433292851
5687,1.628092351,6.512369405
5688,1.637976921,6.551907682
5689,4.750065363,19.00026145
5690,4.806069637,19.22427855
5691,4.442772377,17.77108951
5692,4.49877665,17.9951066
5693,4.746842532,18.98737013
5694,4.870875473,19.48350189
5695,5.118941355,20.47576542
5696,5.242974296,20.97189718
5697,5.450894393,21.80357757
5698,5.658814491,22.63525796
5699,5.76277454,23.05109816
5700,5.866734588,23.46693835
5701,5.996505793,23.98602317
5702,6.126276998,24.50510799
5703,6.1911626,24.7646504
5704,6.256048203,25.02419281
5705,6.264128514,25.05651406
5706,6.272208826,25.0888353
5707,6.276248982,25.10499593
5708,6.284329293,25.13731717
5709,6.288369449,25.1534778
5710,6.296449761,25.18579904
5711,6.300489916,25.20195967
5712,6.308570228,25.23428091
5713,6.312610384,25.25044154
5714,6.320690695,25.28276278
5715,6.324730851,25.2989234
5716,6.332811163,25.33124465
5717,6.336851319,25.34740527
5718,6.340891474,25.3635659
5719,6.32218766,25.28875064
5720,6.303483846,25.21393538
5721,6.294131939,25.17652776
5722,6.284780032,25.13912013
5723,6.191242597,24.76497039
5724,6.097705162,24.39082065
5725,6.050936445,24.20374578
5726,6.004167727,24.01667091
5727,5.965956353,23.86382541
5728,5.927744978,23.71097991
5729,5.908639291,23.63455716
5730,5.889533604,23.55813441
5731,5.824196072,23.29678429
5732,5.791527307,23.16610923
5733,5.726189775,22.9047591
5734,5.69352101,22.77408404
5735,6.1328552,24.5314208
5736,6.114869391,24.45947756
5737,6.078897772,24.31559109
5738,6.060911963,24.24364785
5739,6.024940345,24.09976138
5740,6.006954536,24.02781814
5741,5.970982917,23.88393167
5742,5.952997108,23.81198843
5743,5.91702549,23.66810196
5744,5.899039681,23.59615872
5745,5.863068063,23.45227225
5746,5.845082253,23.38032901
5747,5.809110635,23.23644254
5748,5.791124826,23.1644993
5749,2.572620508,10.29048203
5750,2.46336835,9.853473398
5751,2.244864032,8.979456128
5752,2.135611873,8.542447492
5753,2.022650044,8.090600175
5754,1.966169129,7.864676516
5755,1.8532073,7.412829198
5756,1.796726385,7.18690554
5757,1.78869014,7.154760559
5758,1.784672017,7.138688069
5759,1.776635772,7.106543089
5760,1.77261765,7.090470599
5761,1.816830402,7.267321607
5762,1.838936778,7.355747112
5763,1.88314953,7.53259812
5764,1.726416277,6.905665107
5765,1.727031631,6.908126525
5766,1.727339309,6.909357235
5767,1.727954663,6.911818653
5768,1.72826234,6.913049362
5769,1.713308962,6.853235849
5770,2.097396623,8.389586492
5771,1.690878895,6.76351558
5772,1.683402206,6.733608824
5773,1.659501028,6.638004112
5774,2.00637372,8.025494881
5775,1.623769104,6.495076416
5776,1.611858463,6.44743385
5777,1.600795477,6.403181907
5778,1.595263984,6.381055935
5779,1.584200998,6.336803991
5780,1.578669505,6.31467802
5781,1.598438643,6.393754574
5782,1.608323213,6.433292851
5783,1.628092351,6.512369405
5784,1.637976921,6.551907682
5785,4.750065363,19.00026145
5786,4.806069637,19.22427855
5787,4.442772377,17.77108951
5788,4.49877665,17.9951066
5789,4.746842532,18.98737013
5790,4.870875473,19.48350189
5791,5.118941355,20.47576542
5792,5.242974296,20.97189718
5793,5.450894393,21.80357757
5794,5.658814491,22.63525796
5795,5.76277454,23.05109816
5796,5.866734588,23.46693835
5797,5.996505793,23.98602317
5798,6.126276998,24.50510799
5799,6.1911626,24.7646504
5800,6.256048203,25.02419281
5801,6.264128514,25.05651406
5802,6.272208826,25.0888353
5803,6.276248982,25.10499593
5804,6.284329293,25.13731717
5805,6.288369449,25.1534778
5806,6.296449761,25.18579904
5807,6.300489916,25.20195967
5808,6.308570228,25.23428091
5809,6.312610384,25.25044154
5810,6.320690695,25.28276278
5811,6.324730851,25.2989234
5812,6.332811163,25.33124465
5813,6.336851319,25.34740527
5814,6.340891474,25.3635659
5815,6.32218766,25.28875064
5816,6.303483846,25.21393538
5817,6.294131939,25.17652776
5818,6.284780032,25.13912013
5819,6.191242597,24.76497039
5820,6.097705162,24.39082065
5821,6.050936445,24.20374578
5822,6.004167727,24.01667091
5823,5.965956353,23.86382541
5824,5.927744978,23.71097991
5825,5.908639291,23.63455716
5826,5.889533604,23.55813441
5827,5.824196072,23.29678429
5828,5.791527307,23.16610923
5829,5.726189775,22.9047591
5830,5.69352101,22.77408404
5831,6.1328552,24.5314208
5832,6.114869391,24.45947756
5833,6.078897772,24.31559109
5834,6.060911963,24.24364785
5835,6.024940345,24.09976138
5836,6.006954536,24.02781814
5837,5.970982917,23.88393167
5838,5.952997108,23.81198843
5839,5.91702549,23.66810196
5840,5.899039681,23.59615872
5841,5.863068063,23.45227225
5842,5.845082253,23.38032901
5843,5.809110635,23.23644254
5844,5.791124826,23.1644993
5845,2.572620508,10.29048203
5846,2.46336835,9.853473398
5847,2.244864032,8.979456128
5848,2.135611873,8.542447492
5849,2.022650044,8.090600175
5850,1.966169129,7.864676516
5851,1.8532073,7.412829198
5852,1.796726385,7.18690554
5853,1.78869014,7.154760559
5854,1.784672017,7.138688069
5855,1.776635772,7.106543089
5856,1.77261765,7.090470599
5857,2.069702297,8.27880919
5858,2.106444843,8.425779372
5859,2.13583888,8.543355518
5860,2.17492337,8.699693479
5861,2.206659351,8.826637402
5862,2.246329327,8.985317307
5863,2.278065308,9.112261231
5864,2.310874049,9.243496197
5865,2.335748795,9.342995182
5866,2.366842228,9.467368913
5867,2.391716974,9.566867898
5868,2.405218933,9.620875732
5869,2.412502205,9.650008819
5870,2.421606295,9.686425179
5871,2.321435861,9.285743445
5872,2.26694153,9.06776612
5873,2.264476486,9.057905944
5874,2.261518433,9.046073732
5875,2.259053389,9.036213555
5876,2.225837873,8.903351491
5877,2.193238618,8.772954471
5878,2.152489549,8.609958196
5879,2.119890294,8.479561176
5880,2.093495021,8.373980084
5881,5.075249562,20.30099825
5882,4.57713693,18.30854772
5883,4.55889147,18.23556588
5884,4.551482717,18.20593087
5885,4.548635329,18.19454132
5886,4.545076094,18.18030438
5887,4.542228706,18.16891482
5888,4.539355571,18.15742229
5889,4.537194284,18.14877714
5890,4.53438461,18.13753844
5891,4.532223323,18.12889329
5892,4.531271994,18.12508798
5893,4.530752922,18.12301169
5894,4.530159698,18.12063879
5895,4.529665344,18.11866138
5896,4.533209126,18.13283651
5897,4.536851779,18.14740712
5898,4.541014811,18.16405924
5899,4.544484004,18.17793602
5900,4.531215161,18.12486064
5901,4.517252479,18.06900992
5902,4.501295128,18.00518051
5903,4.487997336,17.95198934
5904,4.455356443,17.82142577
5905,4.425375109,17.70150044
5906,4.391110727,17.56444291
5907,4.362557075,17.4502283
5908,4.338637865,17.35455146
5909,4.320429385,17.28171754
5910,4.299619694,17.19847878
5911,4.281411214,17.12564486
5912,4.260601523,17.04240609
5913,4.243260114,16.97304045
5914,4.24826832,16.99307328
5915,4.256744808,17.02697923
5916,4.266432223,17.06572889
5917,4.274505069,17.09802028
5918,4.284373992,17.13749597
5919,4.292628345,17.17051338
5920,4.302061892,17.20824757
5921,4.309923181,17.23969272
5922,4.323561603,17.29424641
5923,4.335627768,17.34251107
5924,4.350710474,17.40284189
5925,4.362776638,17.45110655
5926,4.37116439,17.48465756
5927,4.851841409,19.40736564
5928,4.858555423,19.43422169
5929,4.863926634,19.45570653
5930,4.870289589,19.48115836
5931,4.875309741,19.50123897
5932,4.881584932,19.52633973
5933,4.886605085,19.54642034
5934,4.892880275,19.5715211
5935,4.897900428,19.59160171
5936,4.897507773,19.59003109
5937,4.895860079,19.58344032
5938,4.893800463,19.57520185
5939,4.89215277,19.56861108
5940,4.888890679,19.55556272
5941,1.886040511,7.544162045
5942,1.882477802,7.529911208
5943,1.879627634,7.518510537
5944,1.88565119,7.542604759
5945,1.892387287,7.569549149
5946,1.900807409,7.603229635
5947,1.907543506,7.630174025
5948,1.931824574,7.727298294
5949,1.954421617,7.817686467
5950,1.982667921,7.930671682
5951,2.005264964,8.021059855
5952,2.040308261,8.161233044
5953,1.89413862,7.576554481
5954,1.999989625,7.999958502
5955,1.898950742,7.595802967
5956,1.955030229,7.820120917
5957,1.880149337,7.520597348
5958,1.963705346,7.854821385
5959,1.858300442,7.433201769
5960,1.980554014,7.922216056
5961,1.832304878,7.32921951
5962,1.9578139,7.831255602
5963,1.860348528,7.44139411
5964,1.958489352,7.833957408
5965,1.882975196,7.531900784
5966,1.956844096,7.827376385
5967,1.854774297,7.419097186
5968,1.967011766,7.868047062
5969,1.895441813,7.581767252
5970,1.976588788,7.906355152
5971,1.925263001,7.701052005
5972,2.028990444,8.115961777
5973,2.014078746,8.056314982
5974,2.081725634,8.326902537
5975,2.091945572,8.36778229
5976,2.12033134,8.481325359
5977,5.166422724,20.6656909
5978,4.682275367,18.72910147
5979,4.764916133,19.05966453
5980,4.716340593,18.86536237
5981,4.822792304,19.29116922
5982,4.744036601,18.9761464
5983,4.877483866,19.50993547
5984,4.762473902,19.04989561
5985,4.885881893,19.54352757
5986,4.737790019,18.95116008
5987,4.860469481,19.44187792
5988,4.719412662,18.87765065
5989,4.743154548,18.97261819
5990,4.664128592,18.65651437
5991,4.624916382,18.49966553
5992,4.624482345,18.49792938
5993,4.623361807,18.49344723
5994,4.635289339,18.54115735
5995,4.639098349,18.5563934
5996,4.64290834,18.57163336
5997,4.643281915,18.57312766
5998,4.643608794,18.57443518
5999,4.643982369,18.57592948
6000,4.644309248,18.57723699
6001,4.644682823,18.57873129
6002,4.645009702,18.58003881
6003,4.645383277,18.58153311
6004,4.645710156,18.58284062
6005,4.646083731,18.58433493
6006,4.64641061,18.58564244
6007,4.646784185,18.58713674
6008,4.647111064,18.58844426
6009,4.647484639,18.58993856
6010,4.647811518,18.59124607
6011,4.648138396,18.59255358
6012,4.642160117,18.56864047
6013,4.636111792,18.54444717
6014,4.629199421,18.51679769
6015,4.623439112,18.49375645
6016,4.599139788,18.39655915
6017,4.577094776,18.3083791
6018,4.550640762,18.20256305
6019,4.52859575,18.114383
6020,4.488914769,17.95565908
6021,4.454745042,17.81898017
6022,4.412032882,17.64813153
6023,4.853168962,19.41267585
6024,4.820425664,19.28170266
6025,4.796224798,19.18489919
6026,4.765973716,19.06389486
6027,4.74177285,18.9670914
6028,4.707911698,18.83164679
6029,4.680100763,18.72040305
6030,4.645337094,18.58134838
6031,4.617526159,18.47010463
6032,4.60697558,18.42790232
6033,4.603377734,18.41351094
6034,4.598880428,18.39552171
6035,4.595282583,18.38113033
6036,4.620824527,18.48329811
6037,1.647265934,6.589063735
6038,1.680317692,6.721270766
6039,1.706759098,6.827036391
6040,1.732821957,6.931287827
6041,1.752274464,7.009097856
6042,1.776590098,7.106360393
6043,1.796042606,7.184170423
6044,1.797136117,7.188544468
6045,1.793366502,7.173466006
6046,1.788654482,7.154617929
6047,1.784884867,7.139539467
6048,1.786994887,7.147979549
6049,1.816830402,7.267321607
6050,1.838936778,7.355747112
6051,1.88314953,7.53259812
6052,1.726416277,6.905665107
6053,1.727031631,6.908126525
6054,1.727339309,6.909357235
6055,1.727954663,6.911818653
6056,1.72826234,6.913049362
6057,1.713308962,6.853235849
6058,2.097396623,8.389586492
6059,1.690878895,6.76351558
6060,1.683402206,6.733608824
6061,1.659501028,6.638004112
6062,2.00637372,8.025494881
6063,1.623769104,6.495076416
6064,1.611858463,6.44743385
6065,1.600795477,6.403181907
6066,1.595263984,6.381055935
6067,1.584200998,6.336803991
6068,1.578669505,6.31467802
6069,1.598438643,6.393754574
6070,1.608323213,6.433292851
6071,1.628092351,6.512369405
6072,1.637976921,6.551907682
6073,4.750065363,19.00026145
6074,4.330763829,17.32305532
6075,4.442772377,17.77108951
6076,4.49877665,17.9951066
6077,4.746842532,18.98737013
6078,4.870875473,19.48350189
6079,5.118941355,20.47576542
6080,5.242974296,20.97189718
6081,5.450894393,21.80357757
6082,5.658814491,22.63525796
6083,5.76277454,23.05109816
6084,5.866734588,23.46693835
6085,5.996505793,23.98602317
6086,6.126276998,24.50510799
6087,6.1911626,24.7646504
6088,6.256048203,25.02419281
6089,6.264128514,25.05651406
6090,6.272208826,25.0888353
6091,6.276248982,25.10499593
6092,6.284329293,25.13731717
6093,6.288369449,25.1534778
6094,6.296449761,25.18579904
6095,6.300489916,25.20195967
6096,6.308570228,25.23428091
6097,6.312610384,25.25044154
6098,6.320690695,25.28276278
6099,6.324730851,25.2989234
6100,6.332811163,25.33124465
6101,6.336851319,25.34740527
6102,6.340891474,25.3635659
6103,6.32218766,25.28875064
6104,6.303483846,25.21393538
6105,6.294131939,25.17652776
6106,6.284780032,25.13912013
6107,6.191242597,24.76497039
6108,6.097705162,24.39082065
6109,6.050936445,24.20374578
6110,6.004167727,24.01667091
6111,5.965956353,23.86382541
6112,5.927744978,23.71097991
6113,5.908639291,23.63455716
6114,5.889533604,23.55813441
6115,5.824196072,23.29678429
6116,5.791527307,23.16610923
6117,5.726189775,22.9047591
6118,5.69352101,22.77408404
6119,6.1328552,24.5314208
6120,6.114869391,24.45947756
6121,6.078897772,24.31559109
6122,6.060911963,24.24364785
6123,6.024940345,24.09976138
6124,6.006954536,24.02781814
6125,5.970982917,23.88393167
6126,5.952997108,23.81198843
6127,5.91702549,23.66810196
6128,5.899039681,23.59615872
6129,5.863068063,23.45227225
6130,5.845082253,23.38032901
6131,5.809110635,23.23644254
6132,5.791124826,23.1644993
6133,2.572620508,10.29048203
6134,2.46336835,9.853473398
6135,2.244864032,8.979456128
6136,2.135611873,8.542447492
6137,2.022650044,8.090600175
6138,1.966169129,7.864676516
6139,1.8532073,7.412829198
6140,1.796726385,7.18690554
6141,1.78869014,7.154760559
6142,1.784672017,7.138688069
6143,1.776635772,7.106543089
6144,1.77261765,7.090470599
6145,1.816830402,7.267321607
6146,1.838936778,7.355747112
6147,1.88314953,7.53259812
6148,1.726416277,6.905665107
6149,1.727031631,6.908126525
6150,1.727339309,6.909357235
6151,1.727954663,6.911818653
6152,1.72826234,6.913049362
6153,1.713308962,6.853235849
6154,2.097396623,8.389586492
6155,1.690878895,6.76351558
6156,1.683402206,6.733608824
6157,1.659501028,6.638004112
6158,2.00637372,8.025494881
6159,1.623769104,6.495076416
6160,1.611858463,6.44743385
6161,1.600795477,6.403181907
6162,1.595263984,6.381055935
6163,1.584200998,6.336803991
6164,1.578669505,6.31467802
6165,1.598438643,6.393754574
6166,1.608323213,6.433292851
6167,1.628092351,6.512369405
6168,1.637976921,6.551907682
6169,4.750065363,19.00026145
6170,4.330763829,17.32305532
6171,4.442772377,17.77108951
6172,4.49877665,17.9951066
6173,4.746842532,18.98737013
6174,4.870875473,19.48350189
6175,5.118941355,20.47576542
6176,5.242974296,20.97189718
6177,5.450894393,21.80357757
6178,5.658814491,22.63525796
6179,5.76277454,23.05109816
6180,5.866734588,23.46693835
6181,5.996505793,23.98602317
6182,6.126276998,24.50510799
6183,6.1911626,24.7646504
6184,6.256048203,25.02419281
6185,6.264128514,25.05651406
6186,6.272208826,25.0888353
6187,6.276248982,25.10499593
6188,6.284329293,25.13731717
6189,6.288369449,25.1534778
6190,6.296449761,25.18579904
6191,6.300489916,25.20195967
6192,6.308570228,25.23428091
6193,6.312610384,25.25044154
6194,6.320690695,25.28276278
6195,6.324730851,25.2989234
6196,6.332811163,25.33124465
6197,6.336851319,25.34740527
6198,6.340891474,25.3635659
6199,6.32218766,25.28875064
6200,6.303483846,25.21393538
6201,6.294131939,25.17652776
6202,6.284780032,25.13912013
6203,6.191242597,24.76497039
6204,6.097705162,24.39082065
6205,6.050936445,24.20374578
6206,6.004167727,24.01667091
6207,5.965956353,23.86382541
6208,5.927744978,23.71097991
6209,5.908639291,23.63455716
6210,5.889533604,23.55813441
6211,5.824196072,23.29678429
6212,5.791527307,23.16610923
6213,5.726189775,22.9047591
6214,5.69352101,22.77408404
6215,6.1328552,24.5314208
6216,6.114869391,24.45947756
6217,6.078897772,24.31559109
6218,6.060911963,24.24364785
6219,6.024940345,24.09976138
6220,6.006954536,24.02781814
6221,5.970982917,23.88393167
6222,5.952997108,23.81198843
6223,5.91702549,23.66810196
6224,5.899039681,23.59615872
6225,5.863068063,23.45227225
6226,5.845082253,23.38032901
6227,5.809110635,23.23644254
6228,5.791124826,23.1644993
6229,2.572620508,10.29048203
6230,2.46336835,9.853473398
6231,2.244864032,8.979456128
6232,2.135611873,8.542447492
6233,2.022650044,8.090600175
6234,1.966169129,7.864676516
6235,1.8532073,7.412829198
6236,1.796726385,7.18690554
6237,1.78869014,7.154760559
6238,1.784672017,7.138688069
6239,1.776635772,7.106543089
6240,1.77261765,7.090470599
6241,1.816830402,7.267321607
6242,1.838936778,7.355747112
6243,1.88314953,7.53259812
6244,1.726416277,6.905665107
6245,1.727031631,6.908126525
6246,1.727339309,6.909357235
6247,1.727954663,6.911818653
6248,1.72826234,6.913049362
6249,1.713308962,6.853235849
6250,2.097396623,8.389586492
6251,1.690878895,6.76351558
6252,1.683402206,6.733608824
6253,1.659501028,6.638004112
6254,2.00637372,8.025494881
6255,1.623769104,6.495076416
6256,1.611858463,6.44743385
6257,1.600795477,6.403181907
6258,1.595263984,6.381055935
6259,1.584200998,6.336803991
6260,1.578669505,6.31467802
6261,1.598438643,6.393754574
6262,1.608323213,6.433292851
6263,1.628092351,6.512369405
6264,1.637976921,6.551907682
6265,4.750065363,19.00026145
6266,4.330763829,17.32305532
6267,4.442772377,17.77108951
6268,4.49877665,17.9951066
6269,4.746842532,18.98737013
6270,4.870875473,19.48350189
6271,5.118941355,20.47576542
6272,5.242974296,20.97189718
6273,5.450894393,21.80357757
6274,5.658814491,22.63525796
6275,5.76277454,23.05109816
6276,5.866734588,23.46693835
6277,5.996505793,23.98602317
6278,6.126276998,24.50510799
6279,6.1911626,24.7646504
6280,6.256048203,25.02419281
6281,6.264128514,25.05651406
6282,6.272208826,25.0888353
6283,6.276248982,25.10499593
6284,6.284329293,25.13731717
6285,6.288369449,25.1534778
6286,6.296449761,25.18579904
6287,6.300489916,25.20195967
6288,6.308570228,25.23428091
6289,6.312610384,25.25044154
6290,6.320690695,25.28276278
6291,6.324730851,25.2989234
6292,6.332811163,25.33124465
6293,6.336851319,25.34740527
6294,6.340891474,25.3635659
6295,6.32218766,25.28875064
6296,6.303483846,25.21393538
6297,6.294131939,25.17652776
6298,6.284780032,25.13912013
6299,6.191242597,24.76497039
6300,6.097705162,24.39082065
6301,6.050936445,24.20374578
6302,6.004167727,24.01667091
6303,5.965956353,23.86382541
6304,5.927744978,23.71097991
6305,5.908639291,23.63455716
6306,5.889533604,23.55813441
6307,5.824196072,23.29678429
6308,5.791527307,23.16610923
6309,5.726189775,22.9047591
6310,5.69352101,22.77408404
6311,6.1328552,24.5314208
6312,6.114869391,24.45947756
6313,6.078897772,24.31559109
6314,6.060911963,24.24364785
6315,6.024940345,24.09976138
6316,6.006954536,24.02781814
6317,5.970982917,23.88393167
6318,5.952997108,23.81198843
6319,5.91702549,23.66810196
6320,5.899039681,23.59615872
6321,5.863068063,23.45227225
6322,5.845082253,23.38032901
6323,5.809110635,23.23644254
6324,5.791124826,23.1644993
6325,2.572620508,10.29048203
6326,2.46336835,9.853473398
6327,2.244864032,8.979456128
6328,2.135611873,8.542447492
6329,2.022650044,8.090600175
6330,1.966169129,7.864676516
6331,1.8532073,7.412829198
6332,1.796726385,7.18690554
6333,1.78869014,7.154760559
6334,1.784672017,7.138688069
6335,1.776635772,7.106543089
6336,1.77261765,7.090470599
6337,1.816830402,7.267321607
6338,1.838936778,7.355747112
6339,1.88314953,7.53259812
6340,1.726416277,6.905665107
6341,1.727031631,6.908126525
6342,1.727339309,6.909357235
6343,1.727954663,6.911818653
6344,1.72826234,6.913049362
6345,1.713308962,6.853235849
6346,2.097396623,8.389586492
6347,1.690878895,6.76351558
6348,1.683402206,6.733608824
6349,1.659501028,6.638004112
6350,2.00637372,8.025494881
6351,1.623769104,6.495076416
6352,1.611858463,6.44743385
6353,1.600795477,6.403181907
6354,1.595263984,6.381055935
6355,1.584200998,6.336803991
6356,1.578669505,6.31467802
6357,1.598438643,6.393754574
6358,1.608323213,6.433292851
6359,1.628092351,6.512369405
6360,1.637976921,6.551907682
6361,4.750065363,19.00026145
6362,4.330763829,17.32305532
6363,4.442772377,17.77108951
6364,4.49877665,17.9951066
6365,4.746842532,18.98737013
6366,4.870875473,19.48350189
6367,5.118941355,20.47576542
6368,5.242974296,20.97189718
6369,5.450894393,21.80357757
6370,5.658814491,22.63525796
6371,5.76277454,23.05109816
6372,5.866734588,23.46693835
6373,5.996505793,23.98602317
6374,6.126276998,24.50510799
6375,6.1911626,24.7646504
6376,6.256048203,25.02419281
6377,6.264128514,25.05651406
6378,6.272208826,25.0888353
6379,6.276248982,25.10499593
6380,6.284329293,25.13731717
6381,6.288369449,25.1534778
6382,6.296449761,25.18579904
6383,6.300489916,25.20195967
6384,6.308570228,25.23428091
6385,6.312610384,25.25044154
6386,6.320690695,25.28276278
6387,6.324730851,25.2989234
6388,6.332811163,25.33124465
6389,6.336851319,25.34740527
6390,6.340891474,25.3635659
6391,6.32218766,25.28875064
6392,6.303483846,25.21393538
6393,6.294131939,25.17652776
6394,6.284780032,25.13912013
6395,6.191242597,24.76497039
6396,6.097705162,24.39082065
6397,6.050936445,24.20374578
6398,6.004167727,24.01667091
6399,5.965956353,23.86382541
6400,5.927744978,23.71097991
6401,5.908639291,23.63455716
6402,5.889533604,23.55813441
6403,5.824196072,23.29678429
6404,5.791527307,23.16610923
6405,5.726189775,22.9047591
6406,5.69352101,22.77408404
6407,6.1328552,24.5314208
6408,6.114869391,24.45947756
6409,6.078897772,24.31559109
6410,6.060911963,24.24364785
6411,6.024940345,24.09976138
6412,6.006954536,24.02781814
6413,5.970982917,23.88393167
6414,5.952997108,23.81198843
6415,5.91702549,23.66810196
6416,5.899039681,23.59615872
6417,5.863068063,23.45227225
6418,5.845082253,23.38032901
6419,5.809110635,23.23644254
6420,5.791124826,23.1644993
6421,2.572620508,10.29048203
6422,2.46336835,9.853473398
6423,2.244864032,8.979456128
6424,2.135611873,8.542447492
6425,2.022650044,8.090600175
6426,1.966169129,7.864676516
6427,1.8532073,7.412829198
6428,1.796726385,7.18690554
6429,1.78869014,7.154760559
6430,1.784672017,7.138688069
6431,1.776635772,7.106543089
6432,1.77261765,7.090470599
6433,1.816830402,7.267321607
6434,1.838936778,7.355747112
6435,1.88314953,7.53259812
6436,1.726416277,6.905665107
6437,1.727031631,6.908126525
6438,1.727339309,6.909357235
6439,1.727954663,6.911818653
6440,1.72826234,6.913049362
6441,1.713308962,6.853235849
6442,2.097396623,8.389586492
6443,1.690878895,6.76351558
6444,1.683402206,6.733608824
6445,1.659501028,6.638004112
6446,2.00637372,8.025494881
6447,1.623769104,6.495076416
6448,1.611858463,6.44743385
6449,1.600795477,6.403181907
6450,1.595263984,6.381055935
6451,1.584200998,6.336803991
6452,1.578669505,6.31467802
6453,1.598438643,6.393754574
6454,1.608323213,6.433292851
6455,1.628092351,6.512369405
6456,1.637976921,6.551907682
6457,4.750065363,19.00026145
6458,4.330763829,17.32305532
6459,4.442772377,17.77108951
6460,4.49877665,17.9951066
6461,4.746842532,18.98737013
6462,4.870875473,19.48350189
6463,5.118941355,20.47576542
6464,5.242974296,20.97189718
6465,5.450894393,21.80357757
6466,5.658814491,22.63525796
6467,5.76277454,23.05109816
6468,5.866734588,23.46693835
6469,5.996505793,23.98602317
6470,6.126276998,24.50510799
6471,6.1911626,24.7646504
6472,6.256048203,25.02419281
6473,6.264128514,25.05651406
6474,6.272208826,25.0888353
6475,6.276248982,25.10499593
6476,6.284329293,25.13731717
6477,6.288369449,25.1534778
6478,6.296449761,25.18579904
6479,6.300489916,25.20195967
6480,6.308570228,25.23428091
6481,6.312610384,25.25044154
6482,6.320690695,25.28276278
6483,6.324730851,25.2989234
6484,6.332811163,25.33124465
6485,6.336851319,25.34740527
6486,6.340891474,25.3635659
6487,6.32218766,25.28875064
6488,6.303483846,25.21393538
6489,6.294131939,25.17652776
6490,6.284780032,25.13912013
6491,6.191242597,24.76497039
6492,6.097705162,24.39082065
6493,6.050936445,24.20374578
6494,6.004167727,24.01667091
6495,5.965956353,23.86382541
6496,5.927744978,23.71097991
6497,5.908639291,23.63455716
6498,5.889533604,23.55813441
6499,5.824196072,23.29678429
6500,5.791527307,23.16610923
6501,5.726189775,22.9047591
6502,5.69352101,22.77408404
6503,5.657549391,22.63019757
6504,6.114869391,24.45947756
6505,6.078897772,24.31559109
6506,6.060911963,24.24364785
6507,6.024940345,24.09976138
6508,6.006954536,24.02781814
6509,5.970982917,23.88393167
6510,5.952997108,23.81198843
6511,5.91702549,23.66810196
6512,5.899039681,23.59615872
